|6.6.6
GLOSS_lagged_3_2.tab                                                                                
           1
T(K)    
  0.000000000000000E+000
  0.000000000000000E+000
           0
          95
T(K)           P(bar)         Na,mol,pfu     Mg,mol,pfu     Al,mol,pfu     Si,mol,pfu     K,mol,pfu      Ca,mol,pfu     Fe,mol,pfu     O2,mol,pfu     H2,mol,pfu     C,mol,pfu      S2,mol,pfu     y_{CO2}        y_{CH4}        y_{H2S}        y_{H2}         y_{H2O}        m_{Al+3}       m_{AlO2-}      m_{AlO2(SiO}   m_{Ca(HCO3)}   m_{Ca(HCOO)}   m_{Ca(HSiO3}   m_{Ca(OH)+}    m_{Ca+2}       m_{CaCO3,aq}   m_{CaO,aq}     m_{CaSO4,aq}   m_{CO,aq}      m_{CO3-2}      m_{Fecho+}     m_{Fecho0}     m_{Fe(HCOO)}   m_{Fe(HSiO3}   m_{Fe(OH)+}    m_{Fe+2}       m_{Fe+3}       m_{FeO,aq}     m_{H+}         m_{HAlO2,aq}   m_{HCO3-}      m_{HFeO2-}     m_{HO2-}       m_{HS-}        m_{HSiO3-}     m_{HSO3-}      m_{HSO4-}      m_{HSO5-}      m_{Isobutan}   m_{K+}         m_{KOH,aq}     m_{KSO4-}      m_{Mg(HCO3)}   m_{Mg(HSiO3}   m_{Mg+2}       m_{MgCO3,aq}   m_{MgO,aq}     m_{MgOH+}      m_{MgSO4,aq}   m_{Na(Ac),a}   m_{Na(Ac)2-}   m_{Na+}        m_{NaCO3-}     m_{NaHCO3,a}   m_{NaHSiO3,}   m_{NaOH,aq}    m_{O2,aq}      m_{OH-}        m_{S2-2}       m_{S2O3-2}     m_{S2O4-2}     m_{S2O5-2}     m_{S2O6-2}     m_{S2O8-2}     m_{S3-}        m_{S3-2}       m_{S3O6-2}     m_{S4-2}       m_{S4O6-2}     m_{S5-2}       m_{S5O6-2}     m_{Si2O4,aq}   m_{Si3O6,aq}   m_{SiO2,aq}    m_{SO2,aq}     m_{SO3-2}      m_{SO4-2}      pH-pH_0        pH             error_pH       permittivity   I,m            ref_chg        tot_solute_m  
  925.000        29900.0       0.457129E-001  0.543878E-004  0.516369E-003  0.743402E-002  0.135663E-002  0.278199E-002  0.163201E-002  0.578477       0.925936       0.828323E-001  0.396264E-002  0.380600E-001   0.00000       0.218106E-004  0.360963E-006  0.899922       0.107919E-014  0.672684E-003  0.278826E-001  0.129000       0.243770E-002  0.132466E-001  0.836562E-004  0.154312E-003  0.844382E-003  0.121590E-002  0.952831E-002  0.227171E-003  0.165290E-002  0.340476E-011  0.793414E-016  0.724524E-001  0.182245E-001  0.282516E-006  0.207599E-006  0.317472E-014  0.165012E-003  0.194126E-004  0.494825E-003  0.163678       0.971891E-003  0.417231E-018  0.785747E-003  0.919853E-002  0.324637E-001  0.319758       0.274479E-015  0.689732E-024  0.730196E-001  0.103147E-002  0.227048E-002  0.263933E-004  0.447445E-005  0.178845E-005  0.355812E-010  0.300328E-002  0.804530E-005  0.157918E-004  0.185683E-007  0.368722E-014  0.418764       0.308563E-003   2.14819       0.914891E-003  0.355556E-002  0.546516E-019  0.798002E-002  0.165596E-007  0.702648E-005  0.402993E-011  0.687516E-011  0.200332E-011  0.650601E-025  0.495281E-005  0.322850E-008  0.435581E-013  0.535764E-009  0.476110E-009  0.746125E-010  0.208223E-015  0.687185E-001  0.128644E-002  0.207458       0.632505E-003  0.323203E-006  0.791519E-001  0.558961        1.89174      -0.349193E-001   9.19655       0.808568      -0.432580E-001   3.82151     
  924.000        30400.0       0.910392E-001  0.122803E-003  0.108359E-002  0.165385E-001  0.345001E-002  0.658985E-002  0.409997E-002  0.630684       0.886340       0.116613       0.897160E-002  0.257653E-001   0.00000       0.187555E-004  0.210505E-006  0.832605       0.354824E-014  0.158192E-002  0.642983E-001  0.334649       0.625061E-002  0.324730E-001  0.221726E-003  0.425515E-003  0.240263E-002  0.266912E-002  0.293550E-001  0.436293E-003  0.401506E-002  0.102031E-010  0.186313E-015  0.198592       0.528752E-001  0.912952E-006  0.711059E-006  0.124083E-013  0.503140E-003  0.522669E-004  0.128160E-002  0.381123       0.214923E-002  0.100378E-017  0.153251E-002  0.223048E-001  0.790246E-001  0.811973       0.644859E-015  0.967719E-024  0.205046       0.278273E-002  0.600694E-002  0.797410E-004  0.155719E-004  0.561229E-005  0.100035E-009  0.744191E-002  0.238676E-004  0.447817E-004  0.335798E-007  0.489556E-014  0.930052       0.618877E-003   4.70265       0.207719E-002  0.731273E-002  0.118170E-018  0.192917E-001  0.251964E-007  0.132817E-004  0.777285E-011  0.142117E-010  0.435260E-011  0.120629E-024  0.707091E-005  0.473021E-008  0.956473E-013  0.755851E-009  0.853859E-009  0.101312E-009  0.461398E-015  0.163998       0.325018E-002  0.513283       0.137896E-002  0.714989E-006  0.181612        1.32284        4.49350      -0.785412E-001   23.1456        1.94727      -0.107060        8.77718     
  924.000        30000.0       0.459909E-001  0.569643E-004  0.522897E-003  0.763751E-002  0.143762E-002  0.289601E-002  0.171824E-002  0.578496       0.926548       0.816629E-001  0.413690E-002  0.365635E-001   0.00000       0.211859E-004  0.364049E-006  0.900209       0.127709E-014  0.686779E-003  0.283058E-001  0.134618       0.250112E-002  0.134872E-001  0.872734E-004  0.165698E-003  0.880781E-003  0.119208E-002  0.105305E-001  0.219039E-003  0.166699E-002  0.359581E-011  0.752658E-016  0.764551E-001  0.193937E-001  0.309691E-006  0.234946E-006  0.377828E-014  0.176713E-003  0.208474E-004  0.521957E-003  0.166805       0.958897E-003  0.413978E-018  0.761710E-003  0.934135E-002  0.335473E-001  0.336685       0.274542E-015  0.582688E-024  0.777000E-001  0.106216E-002  0.238303E-002  0.296599E-004  0.523075E-005  0.205039E-005  0.394716E-010  0.315176E-002  0.890266E-005  0.176979E-004  0.175485E-007  0.311225E-014  0.429033       0.303527E-003   2.16213       0.940958E-003  0.351770E-002  0.526331E-019  0.809967E-002  0.151157E-007  0.688078E-005  0.393740E-011  0.686729E-011  0.203201E-011  0.617878E-025  0.439568E-005  0.294574E-008  0.447093E-013  0.488541E-009  0.469926E-009  0.679705E-010  0.218054E-015  0.705348E-001  0.131318E-002  0.214610       0.636578E-003  0.325752E-006  0.812235E-001  0.573008        1.94850      -0.358274E-001   9.59653       0.836743      -0.453319E-001   3.89572     
  927.000        28800.0       0.718224E-001  0.181786E-003  0.110873E-002  0.173289E-001  0.432272E-002  0.587110E-002  0.321806E-002  0.613894       0.889151       0.106915       0.752697E-002  0.345269E-001   0.00000       0.227218E-004  0.353143E-006  0.845916       0.160148E-014  0.152251E-002  0.636426E-001  0.286192       0.567134E-002  0.392027E-001  0.215667E-003  0.388446E-003  0.188563E-002  0.367643E-002  0.130832E-001  0.696174E-003  0.378302E-002  0.586468E-011  0.130049E-015  0.146679       0.429157E-001  0.572638E-006  0.391782E-006  0.440933E-014  0.288274E-003  0.426082E-004  0.990607E-003  0.360357       0.213063E-002  0.104041E-017  0.269824E-002  0.230834E-001  0.686263E-001  0.632296       0.597539E-015  0.291429E-023  0.247727       0.362156E-002  0.657840E-002  0.664891E-004  0.102693E-004  0.514171E-005  0.862063E-010  0.107010E-001  0.250771E-004  0.387691E-004  0.356959E-007  0.865746E-014  0.763389       0.507350E-003   3.51341       0.136000E-002  0.681609E-002  0.152628E-018  0.203008E-001  0.731448E-007  0.200577E-004  0.109234E-010  0.162073E-010  0.424131E-011  0.170321E-024  0.261215E-004  0.139202E-007  0.825486E-013  0.225127E-008  0.115349E-008  0.305508E-009  0.316347E-015  0.172773       0.338871E-002  0.508048       0.166422E-002  0.773281E-006  0.171774        1.37652        4.61928      -0.750160E-001   21.9642        1.70890      -0.898093E-001   7.13232     
  926.000        29300.0       0.688017E-001  0.281815E-003  0.111884E-002  0.171045E-001  0.219825E-002  0.567069E-002  0.322329E-002  0.611987       0.885887       0.106334       0.814777E-002  0.404430E-001   0.00000       0.228590E-004  0.355276E-006  0.845316       0.411701E-014  0.150497E-002  0.630809E-001  0.270197       0.506454E-002  0.362370E-001  0.211580E-003  0.471551E-003  0.138409E-002  0.289453E-002  0.169326E-001  0.546088E-003  0.257429E-002  0.501844E-011  0.726252E-016  0.143659       0.436926E-001  0.616376E-006  0.533446E-006  0.908745E-014  0.289135E-003  0.525569E-004  0.119300E-002  0.292359       0.186237E-002  0.887985E-018  0.211424E-002  0.194547E-001  0.718210E-001  0.695553       0.635800E-015  0.115274E-023  0.124659       0.150949E-002  0.307161E-002  0.122877E-003  0.220729E-004  0.122436E-004  0.140301E-009  0.162833E-001  0.467804E-004  0.812737E-004  0.252809E-007  0.367642E-014  0.878968       0.405134E-003   3.15755       0.149943E-002  0.658606E-002  0.146106E-018  0.169801E-001  0.507745E-007  0.181595E-004  0.102922E-010  0.166254E-010  0.466819E-011  0.175990E-024  0.191819E-004  0.106303E-007  0.103531E-012  0.189246E-008  0.142533E-008  0.282612E-009  0.514103E-015  0.168394       0.308291E-002  0.495589       0.179383E-002  0.691391E-006  0.165244        1.29193        4.53939      -0.745525E-001   21.6910        1.67222      -0.978589E-001   6.71509     
  925.000        29600.0       0.830237E-001  0.153557E-003  0.114021E-002  0.168867E-001  0.305776E-002  0.617603E-002  0.370118E-002  0.622870       0.888377       0.111616       0.833560E-002  0.292433E-001   0.00000       0.224174E-004  0.213026E-006  0.839404       0.324787E-014  0.162054E-002  0.666145E-001  0.310663       0.583708E-002  0.344821E-001  0.212954E-003  0.423971E-003  0.203695E-002  0.282678E-002  0.198838E-001  0.547372E-003  0.360773E-002  0.774854E-011  0.141427E-015  0.174821       0.484818E-001  0.741588E-006  0.579457E-006  0.872843E-014  0.364427E-003  0.503477E-004  0.124898E-002  0.360798       0.188085E-002  0.965177E-018  0.192485E-002  0.213647E-001  0.741530E-001  0.739596       0.636837E-015  0.141436E-023  0.179126       0.236255E-002  0.485068E-002  0.830990E-004  0.140514E-004  0.635102E-005  0.100007E-009  0.917992E-002  0.269592E-004  0.473814E-004  0.333625E-007  0.568947E-014  0.889468       0.540183E-003   4.16083       0.166859E-002  0.694899E-002  0.134753E-018  0.186411E-001  0.392486E-007  0.159865E-004  0.914500E-011  0.154017E-010  0.445008E-011  0.151069E-024  0.135848E-004  0.764736E-008  0.950345E-013  0.126717E-008  0.108998E-008  0.176146E-009  0.436025E-015  0.167894       0.330304E-002  0.510753       0.160491E-002  0.709668E-006  0.172441        1.32300        4.52668      -0.775137E-001   22.6354        1.82062      -0.994906E-001   8.00326     
  929.000        27700.0       0.448100E-001  0.712681E-004  0.510267E-003  0.691048E-002  0.847137E-003  0.188341E-002  0.151109E-002  0.579507       0.919518       0.899351E-001  0.345011E-002  0.471688E-001   0.00000       0.344748E-004  0.377884E-006  0.894945       0.563998E-015  0.643046E-003  0.271592E-001  0.869192E-001  0.153146E-002  0.110575E-001  0.531781E-004  0.979855E-004  0.467793E-003  0.108951E-002  0.293593E-002  0.417328E-003  0.122520E-002  0.175074E-011  0.398372E-016  0.654377E-001  0.171595E-001  0.192473E-006  0.129407E-006  0.122039E-014  0.882573E-004  0.152245E-004  0.415466E-003  0.146473       0.877495E-003  0.396476E-018  0.107453E-002  0.729762E-002  0.275595E-001  0.274485       0.349557E-015  0.850526E-024  0.448064E-001  0.621845E-003  0.141832E-002  0.232666E-004  0.223254E-005  0.157761E-005  0.286842E-010  0.388992E-002  0.776822E-005  0.163574E-004  0.188788E-007  0.524553E-014  0.411336       0.283482E-003   2.06219       0.565976E-003  0.361228E-002  0.971072E-019  0.657993E-002  0.349291E-007  0.987993E-005  0.603421E-011  0.910215E-011  0.251391E-011  0.185507E-024  0.194019E-004  0.679168E-008  0.453444E-013  0.112143E-008  0.891887E-009  0.155435E-009  0.150831E-015  0.652230E-001  0.120406E-002  0.184848       0.100303E-002  0.297606E-006  0.711041E-001  0.515069        1.76845      -0.322286E-001   7.89394       0.710988      -0.371216E-001   3.53325     
  923.000        30400.0       0.905177E-001  0.124032E-003  0.106905E-002  0.164525E-001  0.340836E-002  0.655676E-002  0.410673E-002  0.629776       0.887149       0.115473       0.899246E-002  0.252965E-001   0.00000       0.172586E-004  0.210669E-006  0.833745       0.365004E-014  0.156591E-002  0.634219E-001  0.332319       0.612704E-002  0.320375E-001  0.221782E-003  0.429507E-003  0.239784E-002  0.260775E-002  0.302585E-001  0.417227E-003  0.398324E-002  0.100727E-010  0.174538E-015  0.198370       0.535247E-001  0.934820E-006  0.734446E-006  0.128806E-013  0.511711E-003  0.526348E-004  0.127345E-002  0.378778       0.213372E-002  0.968421E-018  0.149165E-002  0.221636E-001  0.782623E-001  0.813628       0.617106E-015  0.852543E-024  0.202563       0.272558E-002  0.596740E-002  0.813355E-004  0.161270E-004  0.579784E-005  0.103130E-009  0.751391E-002  0.243110E-004  0.462377E-004  0.321866E-007  0.441683E-014  0.934239       0.615469E-003   4.66622       0.210449E-002  0.725756E-002  0.110905E-018  0.191750E-001  0.239852E-007  0.130152E-004  0.754374E-011  0.139068E-010  0.427938E-011  0.114495E-024  0.650991E-005  0.446600E-008  0.935212E-013  0.707712E-009  0.824070E-009  0.940593E-010  0.446896E-015  0.162891       0.317976E-002  0.511160       0.134225E-002  0.711303E-006  0.182623        1.31974        4.48900      -0.780145E-001   23.2274        1.94750      -0.107386        8.73575     
  925.000        29800.0       0.452860E-001  0.543924E-004  0.511470E-003  0.733701E-002  0.129566E-002  0.270956E-002  0.160480E-002  0.577916       0.926179       0.826044E-001  0.389677E-002  0.383286E-001   0.00000       0.221451E-004  0.369705E-006  0.900471       0.105252E-014  0.664893E-003  0.275864E-001  0.125653       0.236477E-002  0.129996E-001  0.812110E-004  0.150247E-003  0.813841E-003  0.119132E-002  0.899346E-002  0.229874E-003  0.160922E-002  0.327213E-011  0.759666E-016  0.711330E-001  0.179340E-001  0.274334E-006  0.201401E-006  0.302462E-014  0.158006E-003  0.190658E-004  0.487564E-003  0.161058       0.946430E-003  0.408588E-018  0.787601E-003  0.899433E-002  0.318610E-001  0.314336       0.271776E-015  0.687910E-024  0.696576E-001  0.980432E-003  0.216379E-002  0.260724E-004  0.431434E-005  0.176931E-005  0.349743E-010  0.300044E-002  0.796250E-005  0.156868E-004  0.184009E-007  0.368773E-014  0.415249       0.303958E-003   2.12461       0.888931E-003  0.351753E-002  0.546473E-019  0.781109E-002  0.168922E-007  0.705282E-005  0.404562E-011  0.686760E-011  0.199604E-011  0.665383E-025  0.519004E-005  0.329946E-008  0.431493E-013  0.548425E-009  0.484551E-009  0.764897E-010  0.204065E-015  0.678777E-001  0.126824E-002  0.204290       0.637132E-003  0.317963E-006  0.778413E-001  0.550501        1.86546      -0.343180E-001   9.04301       0.795044      -0.424915E-001   3.77022     
  919.000        32600.0       0.860665E-001  0.148670E-003  0.877466E-003  0.156201E-001  0.432785E-002  0.795088E-002  0.392404E-002  0.627489       0.886721       0.108993       0.108644E-001  0.248434E-001   0.00000       0.860830E-005  0.147685E-006  0.835126       0.670752E-014  0.130755E-002  0.518038E-001  0.357876       0.670032E-002  0.296122E-001  0.272065E-003  0.550131E-003  0.270958E-002  0.233835E-002  0.926080E-001  0.182275E-003  0.377121E-002  0.125308E-010  0.161046E-015  0.187875       0.517510E-001  0.124520E-005  0.112303E-005  0.365746E-013  0.930855E-003  0.624263E-004  0.125978E-002  0.331559       0.258902E-002  0.909597E-018  0.882797E-003  0.230758E-001  0.894059E-001  0.953259       0.523617E-015  0.228833E-024  0.256545       0.338212E-002  0.824313E-002  0.126600E-003  0.473435E-004  0.104881E-004  0.176891E-009  0.890819E-002  0.377109E-004  0.818216E-004  0.220024E-007  0.147467E-014  0.998680       0.603908E-003   4.32280       0.356064E-002  0.736571E-002  0.643446E-019  0.194264E-001  0.924320E-008  0.880523E-005  0.506231E-011  0.111169E-010  0.380709E-011  0.503034E-025  0.136366E-005  0.176200E-008  0.101839E-012  0.286569E-009  0.517627E-009  0.390645E-010  0.717307E-015  0.149878       0.272210E-002  0.500108       0.862504E-003  0.717303E-006  0.200496        1.28724        4.39511      -0.814645E-001   23.9901        2.09555      -0.131852        8.67628     
